Date,PortfolioClose,HedgeClose
,PortfolioClose,HedgeClose
2025-05-01,480.58251953125,555.2843627929688
2025-05-02,487.7162170410156,563.527099609375
2025-05-05,484.82281494140625,560.295654296875
2025-05-06,480.3131103515625,555.6124877929688
2025-05-07,482.1988220214844,557.9490966796875
2025-05-08,487.1774597167969,561.8367919921875
2025-05-09,486.8581848144531,561.1209716796875
2025-05-12,506.6929016113281,579.66455078125
2025-05-13,514.415283203125,583.4925537109375
2025-05-14,517.4982299804688,584.23828125
2025-05-15,518.06689453125,587.0919189453125
2025-05-16,520.32177734375,590.8106079101562
2025-05-19,520.8206787109375,591.4568481445312
2025-05-20,519.0845947265625,589.46826171875
2025-05-21,511.8710021972656,579.5352783203125
2025-05-22,512.828857421875,579.7639770507812
2025-05-23,508.0796813964844,575.806640625
2025-05-27,520.0324096679688,587.7780151367188
2025-05-28,517.7276000976562,584.37744140625
2025-05-29,518.745361328125,586.6842651367188
2025-05-30,517.92724609375,586.0280151367188
2025-06-02,522.0178833007812,589.3291015625
2025-06-03,526.0985107421875,592.6898193359375
2025-06-04,527.5652465820312,592.5307006835938
2025-06-05,523.59423828125,589.6671142578125
2025-06-06,528.7125854492188,595.722412109375
2025-06-09,529.4908447265625,596.2593383789062
2025-06-10,532.9928588867188,599.6399536132812
2025-06-11,531.1968994140625,597.9297485351562
2025-06-12,532.4440307617188,600.3060913085938
2025-06-13,525.7593994140625,593.5946044921875
2025-06-16,533.0726318359375,599.2421875
2025-06-17,527.8745727539062,594.12158203125
2025-06-18,527.78466796875,594.0321044921875
2025-06-20,525.629638671875,592.636962890625
2025-06-23,531.034423828125,598.49072265625
2025-06-24,539.1549682617188,605.1024169921875
2025-06-25,540.5333251953125,605.4414672851562
2025-06-26,545.5874633789062,610.1783447265625
2025-06-27,547.4553833007812,613.2098999023438
2025-06-30,551.001220703125,616.1417846679688
2025-07-01,546.3566284179688,615.9423828125
2025-07-02,550.1621704101562,618.734619140625
2025-07-03,555.575927734375,623.611083984375
2025-07-07,551.3908081054688,618.9639892578125
2025-07-08,551.700439453125,618.6249389648438
2025-07-09,555.6058959960938,622.3345947265625
2025-07-10,554.8068237304688,624.0897827148438
2025-07-11,553.5582885742188,621.8958129882812
2025-07-14,555.5659790039062,623.08251953125
2025-07-15,556.0753173828125,620.419921875
2025-07-16,556.6446533203125,622.494140625
2025-07-17,561.1494750976562,626.3035888671875
2025-07-18,560.610107421875,625.8449096679688
2025-07-21,563.5167236328125,627.0316162109375
2025-07-22,560.60009765625,627.121337890625
2025-07-23,563.1571655273438,632.4566040039062
2025-07-24,564.3557739257812,632.6659545898438
2025-07-25,565.7141723632812,635.3385620117188
2025-07-28,567.4821166992188,635.1790161132812
2025-07-29,566.6031494140625,633.503662109375
2025-07-30,567.3623046875,632.7058715820312
2025-07-31,564.3557739257812,630.3324584960938
2025-08-01,553.2386474609375,620.0010375976562
2025-08-04,563.44677734375,629.4249267578125
2025-08-05,559.6212768554688,626.2337646484375
2025-08-06,566.6630859375,631.030517578125
2025-08-07,568.5808715820312,630.501953125
2025-08-08,573.8847045898438,635.4183349609375
2025-08-11,572.1866455078125,634.1618041992188
2025-08-12,579.3782958984375,640.9131469726562
2025-08-13,579.6680297851562,643.1070556640625
2025-08-14,579.2185668945312,643.1668701171875
2025-08-15,576.6715087890625,641.6610717773438
2025-08-18,576.4417114257812,641.5214233398438
2025-08-19,568.620849609375,638.0410766601562
2025-08-20,565.2447509765625,636.3457641601562
2025-08-21,562.6278076171875,633.7928466796875
2025-08-22,571.3076782226562,643.52587890625
2025-08-25,569.6596069335938,640.6936645507812
2025-08-26,571.9469604492188,643.3762817382812
2025-08-27,572.825927734375,644.8422241210938
2025-08-28,576.4118041992188,647.1258544921875
2025-08-29,569.7395629882812,643.2666015625
2025-09-02,564.9650268554688,638.4998168945312
2025-09-03,569.409912109375,641.960205078125
2025-09-04,574.5639038085938,647.3253173828125
2025-09-05,575.3929443359375,645.4505004882812
2025-09-08,578.19970703125,647.0361328125
2025-09-09,579.8378295898438,648.531982421875
2025-09-10,580.027587890625,650.4067993164062
2025-09-11,583.4036865234375,655.8118286132812
2025-09-12,585.9806518554688,655.5924072265625
2025-09-15,590.994873046875,659.0827026367188
2025-09-16,590.4954223632812,658.1752319335938
2025-09-17,589.3168334960938,657.3575439453125
2025-09-18,594.6306762695312,660.4290161132812
2025-09-19,598.6559448242188,663.7000122070312
2025-09-22,602.2000122070312,666.8400268554688
2025-09-23,598.2000122070312,663.2100219726562
2025-09-24,596.0999755859375,661.0999755859375
2025-09-25,593.530029296875,658.0499877929688
2025-09-26,595.969970703125,661.8200073242188
2025-09-29,598.72998046875,663.6799926757812
2025-09-30,600.3699951171875,666.1799926757812
2025-10-01,603.25,668.4500122070312
2025-10-02,605.72998046875,669.219970703125
2025-10-03,603.1799926757812,669.2100219726562
2025-10-06,607.7100219726562,671.6099853515625
2025-10-07,604.510009765625,669.1199951171875
2025-10-08,611.4400024414062,673.1099853515625
2025-10-09,610.7000122070312,671.1599731445312
2025-10-10,589.5,653.02001953125
2025-10-13,602.010009765625,663.0399780273438
2025-10-14,598.0,662.22998046875
2025-10-15,602.219970703125,665.1699829101562
2025-10-16,599.989990234375,660.6400146484375
2025-10-17,603.9299926757812,664.3900146484375
2025-10-20,611.5399780273438,671.2999877929688
2025-10-21,611.3800048828125,671.2899780273438
2025-10-22,605.489990234375,667.7999877929688
2025-10-23,610.5800170898438,671.760009765625
2025-10-24,617.0999755859375,677.25
2025-10-27,628.0900268554688,685.239990234375
2025-10-28,632.9199829101562,687.0599975585938
2025-10-29,635.77001953125,687.3900146484375
2025-10-30,626.0499877929688,679.8300170898438
2025-10-31,629.0700073242188,682.0599975585938
2025-11-03,632.0800170898438,683.3400268554688
2025-11-04,619.25,675.239990234375
2025-11-05,623.280029296875,677.5800170898438
2025-11-06,611.6699829101562,670.3099975585938
2025-11-07,609.739990234375,670.969970703125
2025-11-10,623.22998046875,681.4400024414062
2025-11-11,621.5700073242188,683.0
2025-11-12,621.0800170898438,683.3800048828125
